"stock","model","common.name","species","family","order","wg","area","ecoregion","productivity","Year","FFmsy","BBmsy","BBtri","BBlim","ABImsy","lBBmsy","uBBmsy"
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2011,3.06604715064299,0.579341783738889,1.31303972302046,1.82454285305006,0.208170016427769,0.724177229673611,0.482784819782408
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2012,2.80542996771366,0.553291948781294,1.2539995000683,1.74250312878181,0.237573703188116,0.691614935976617,0.461076623984411
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2013,2.17531118195583,0.565661133871928,1.28203343758369,1.78145786826137,0.24844468021387,0.70707641733991,0.471384278226607
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2014,1.85281629027007,0.588105026688437,1.3329010318682,1.85214126342183,0.266086866743015,0.735131283360546,0.490087522240364
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2015,1.68087217346943,0.625825801753558,1.41839266639865,1.97093671800205,0.276900710306174,0.782282252191947,0.521521501461298
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2016,1.46533250234188,0.674224322670732,1.5280847036095,2.12335999889805,0.30239390869357,0.842780403338415,0.56185360222561
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2017,1.1876734319448,0.725392871716113,1.644054825827,2.28450703348475,0.338295199374081,0.906741089645141,0.604494059763427
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2018,0.961535183223475,0.809120810524786,1.83381864516161,2.54819457793922,0.318829920341237,1.01140101315598,0.674267342103988
"aru.27.5a14","Gadget","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Greenland grounds","Icelandic Waters","Low",2019,0.610790132389245,0.924681481449181,2.09572924025691,2.91213414202183,0.345009510461102,1.15585185181148,0.770567901207651
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",1995,0.598727489950251,1.74105221473562,1.46007063132831,2.02886995361826,2.98407925944305,2.17631526841952,1.45087684561301
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",1996,0.53446135870729,1.50656876142656,1.26342954221486,1.75562344842276,2.58846203920895,1.8832109517832,1.25547396785547
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",1997,0.64625597717861,1.50959203169191,1.26596489875824,1.75914650313135,2.28753649063231,1.88699003961488,1.25799335974326
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",1998,1.19399212292525,1.41548215108887,1.18704304240991,1.64947908047849,2.00749311469508,1.76935268886108,1.17956845924072
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",1999,0.967663783513057,1.28733026670361,1.07957308765688,1.50014208442045,1.44764879789501,1.60916283337951,1.07277522225301
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2000,0.676632017990376,1.31079596858079,1.09925175200962,1.52748696074077,1.15968392103548,1.63849496072598,1.09232997381732
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2001,1.28557670579591,1.3531529826647,1.13477293383935,1.57684611980131,1.09630001502353,1.69144122833087,1.12762748555392
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2002,1.05965584622603,1.28452060020597,1.07721686220752,1.49686794485789,0.95243039033428,1.60565075025747,1.07043383350498
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2003,0.480845599377213,1.30027051036435,1.09042495618292,1.51522151244309,0.92924210719994,1.62533813795543,1.08355875863696
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2004,0.281904513671267,1.39876257301269,1.17302177141608,1.62999554672297,1.02773603593556,1.74845321626587,1.16563547751058
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2005,0.425624315316949,1.49780500682683,1.25608013557276,1.74541093541609,1.23654943129558,1.87225625853354,1.24817083902236
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2006,0.47764401875786,1.65336433737321,1.38653435632359,1.92668617178138,1.45976792723815,2.06670542171651,1.37780361447767
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2007,0.412809027240393,1.77527388629755,1.48876940163493,2.06874889613758,1.69422164583779,2.21909235787193,1.47939490524795
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2008,0.605411188571069,1.72083518780076,1.44311635101981,2.00531079889994,2.04007727174738,2.15104398475095,1.4340293231673
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2009,0.751389828825051,1.63490672696868,1.3710555472172,1.90517728718367,2.20835896963099,2.04363340871084,1.3624222724739
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2010,1.09489041243975,1.55726003619052,1.30593995110498,1.81469462584567,2.16181064795842,1.94657504523815,1.29771669682544
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2011,1.34873854943101,1.38140793602502,1.1584679311759,1.60977197086337,1.79910060398302,1.72675992003128,1.15117328002085
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2012,0.828511102585258,1.26286242440464,1.05905401439168,1.47162940131417,1.41522007082222,1.5785780305058,1.05238535367053
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2013,1.28359418842117,1.19865619504248,1.00520977638056,1.39680907801457,1.27162597493789,1.49832024380311,0.998880162535404
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2014,0.837392332346587,1.12877376611511,0.946605398373302,1.31537420826361,1.04863576109069,1.41096720764389,0.940644805095927
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2015,0.849295457892448,1.15095307767799,0.965205277895553,1.34122003783782,1.01594911665493,1.43869134709748,0.959127564731655
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2016,0.845852138338723,1.20295617302025,1.00881579778966,1.40181989621202,1.02161022022807,1.50369521627531,1.00246347751687
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2017,0.964918033660369,1.1540013378852,0.967761591352167,1.34477221363868,1.02995361627778,1.4425016723565,0.961667781570998
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2018,0.610724716243269,1.13975339205984,0.955813065581207,1.32816890390381,0.953807942306608,1.4246917400748,0.949794493383203
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2019,0.74869500155319,1.16307363981083,0.975369750078282,1.35534428070898,1.02092907716514,1.45384204976354,0.969228033175693
"aru.27.5b6a","SAM","Greater silver smelt","Argentina silus","Argentinidae","Argentiniformes","WGDEEP","Faroes grounds","Faroes","Low",2020,0.488674445153277,1.24075170384513,1.04051165623997,1.44586350169532,1.12302799843739,1.55093962980641,1.03395975320427
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1985,0.603981920422355,1.39338600209599,1.62464592251628,2.27463031855063,1.90731022867383,1.74173250261999,1.16115500174666
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1986,0.712729285481215,1.22523720426668,1.42858951147263,2.00013613460227,1.95725887972588,1.53154650533334,1.02103100355556
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1987,0.93191843464567,1.09541766409714,1.27722385523514,1.78821247413364,1.91528669593004,1.36927208012142,0.912848053414279
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1988,0.749613548935178,0.997250683049358,1.1627641253074,1.62795997336503,1.39942783870673,1.2465633538117,0.831042235874465
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1989,0.754042793220574,0.959981113135612,1.11930893435298,1.56711933512292,1.3339255366455,1.19997639141951,0.799984260946343
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1990,0.765174797074667,0.880596879255974,1.02674931936429,1.43752869410462,0.780651702670368,1.10074609906997,0.733830732713311
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1991,0.879659647581988,0.772270018015271,0.900443476511726,1.26069071631463,0.666156822899062,0.965337522519089,0.643558348346059
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1992,0.890458721911809,0.678428378607661,0.791026964076205,1.10749911124758,0.50184949068351,0.848035473259577,0.565356982173051
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1993,0.85072958918602,0.702128375235696,0.818660443117524,1.14618812548957,0.372832337029058,0.877660469044621,0.58510697936308
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1994,0.762101113567397,0.860621505782787,1.00345863823563,1.40491993381986,0.671699301881478,1.07577688222848,0.717184588152323
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1995,0.83751269362862,1.08295927072047,1.26269774547801,1.76787479365432,0.66748406064855,1.35369908840059,0.902466058933729
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1996,1.1513709176434,1.1998119738969,1.39894446208419,1.9586307658328,1.45776747973822,1.49976496737113,0.999843311580751
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1997,1.07400321790196,1.15044476931495,1.34138379511219,1.87804136697613,1.3305333963426,1.43805596164368,0.958703974429121
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1998,1.0466295987993,1.07610698317492,1.25470818551111,1.75668878993453,0.798991709767493,1.34513372896865,0.896755819312433
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",1999,1.1266477735277,1.03842553116861,1.21077275249796,1.69517577555687,0.857093695360642,1.29803191396076,0.865354609307174
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2000,1.03724352918935,1.04367212995192,1.21689012794709,1.70374057572269,0.522087270433374,1.3045901624399,0.869726774959934
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2001,1.03792756611724,1.10217785318064,1.28510603118168,1.79924813189491,0.716685343038062,1.3777223164758,0.918481544317202
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2002,1.0245047199383,1.15318935625835,1.34458390045262,1.8825217626913,1.03812232076529,1.44148669532294,0.960991130215293
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2003,1.19817915650388,1.22587004824183,1.4293273884014,2.00116921954115,0.655560442014908,1.53233756030229,1.02155837353486
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2004,1.23144132532422,1.27055362145812,1.48142708290107,2.074112833318,0.924881076421395,1.58819202682266,1.05879468454844
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2005,1.39972573926996,1.30123019594602,1.51719504065546,2.12419074876604,0.761906463891531,1.62653774493253,1.08435849662168
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2006,1.41225540113572,1.27196481570287,1.48307249269573,2.07641653466825,1.09286302355761,1.58995601962858,1.05997067975239
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2007,1.32868023074012,1.24297275991457,1.44926863278112,2.0290885085549,0.989822621480728,1.55371594989321,1.03581063326214
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2008,1.32042640272587,1.25818359975133,1.46700401183738,2.05391941500241,0.93333904421444,1.57272949968916,1.04848633312611
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2009,1.27668264990061,1.27351935304914,1.48488503621004,2.0789542361909,1.22719313002137,1.59189919131143,1.06126612754095
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2010,1.49143557718315,1.2573389270448,1.46601914901655,2.05254053065548,1.55945395051364,1.571673658806,1.047782439204
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2011,1.38626398010939,1.16207314295357,1.35494212696643,1.89702408331895,1.93906947007999,1.45259142869196,0.968394285794639
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2012,1.51365298905172,1.07502607334415,1.25344787735061,1.75492426074522,1.87849604951904,1.34378259168019,0.895855061120126
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2013,1.74791431764263,0.960742611630068,1.1201968185589,1.56836244188616,2.13158574706924,1.20092826453758,0.800618843025057
"bss.27.4bc7ad-h","SS3","Sea bass","Dicentrarchus labrax","Moronidae","Perciformes","WGCSE","North Sea","Greater North Sea","Low",2014,1.41397835461026,0.800766527211236,0.933669544092088,1.30720978833954,1.86754724039996,1.00095815901404,0.667305439342697
